Time,Zone1,Zone2,Zone3,Zone4,Zone5
6/15/2016 1:00,0.177192808,0.177192808,0.177192808,0.177192808,0.177192808
6/15/2016 2:00,0.177587123,0.177587123,0.177587123,0.177587123,0.177587123
6/15/2016 3:00,0.178251233,0.178251233,0.178251233,0.178251233,0.178251233
6/15/2016 4:00,0.190018429,0.190018429,0.190018429,0.190018429,0.190018429
6/15/2016 5:00,0.193920074,0.193920074,0.193920074,0.193920074,0.193920074
6/15/2016 6:00,0.197012336,0.197012336,0.197012336,0.197012336,0.197012336
6/15/2016 7:00,0.189063771,0.189063771,0.189063771,0.189063771,0.189063771
6/15/2016 8:00,0.194625691,0.194625691,0.194625691,0.194625691,0.194625691
6/15/2016 9:00,0.205417476,0.205417476,0.205417476,0.205417476,0.205417476
6/15/2016 10:00,0.226980293,0.226980293,0.226980293,0.226980293,0.226980293
6/15/2016 11:00,0.242109545,0.242109545,0.242109545,0.242109545,0.242109545
6/15/2016 12:00,0.235406186,0.235406186,0.235406186,0.235406186,0.235406186
6/15/2016 13:00,0.240719065,0.240719065,0.240719065,0.240719065,0.240719065
6/15/2016 14:00,0.239639886,0.239639886,0.239639886,0.239639886,0.239639886
6/15/2016 15:00,0.23754379,0.23754379,0.23754379,0.23754379,0.23754379
6/15/2016 16:00,0.229532965,0.229532965,0.229532965,0.229532965,0.229532965
6/15/2016 17:00,0.210066245,0.210066245,0.210066245,0.210066245,0.210066245
6/15/2016 18:00,0.207887135,0.207887135,0.207887135,0.207887135,0.207887135
6/15/2016 19:00,0.210917136,0.210917136,0.210917136,0.210917136,0.210917136
6/15/2016 20:00,0.199648022,0.199648022,0.199648022,0.199648022,0.199648022
6/15/2016 21:00,0.188295894,0.188295894,0.188295894,0.188295894,0.188295894
6/15/2016 22:00,0.182692467,0.182692467,0.182692467,0.182692467,0.182692467
6/15/2016 23:00,0.181675549,0.181675549,0.181675549,0.181675549,0.181675549
6/16/2016 0:00,0.176113629,0.176113629,0.176113629,0.176113629,0.176113629
6/16/2016 1:00,0.186075277,0.186075277,0.186075277,0.186075277,0.186075277
6/16/2016 2:00,0.177566369,0.177566369,0.177566369,0.177566369,0.177566369
6/16/2016 3:00,0.170489449,0.170489449,0.170489449,0.170489449,0.170489449
6/16/2016 4:00,0.186780894,0.186780894,0.186780894,0.186780894,0.186780894
6/16/2016 5:00,0.17829274,0.17829274,0.17829274,0.17829274,0.17829274
6/16/2016 6:00,0.18875247,0.18875247,0.18875247,0.18875247,0.18875247
6/16/2016 7:00,0.204628846,0.204628846,0.204628846,0.204628846,0.204628846
6/16/2016 8:00,0.217060152,0.217060152,0.217060152,0.217060152,0.217060152
6/16/2016 9:00,0.223078647,0.223078647,0.223078647,0.223078647,0.223078647
6/16/2016 10:00,0.230798924,0.230798924,0.230798924,0.230798924,0.230798924
6/16/2016 11:00,0.235447693,0.235447693,0.235447693,0.235447693,0.235447693
6/16/2016 12:00,0.238228653,0.238228653,0.238228653,0.238228653,0.238228653
6/16/2016 13:00,0.250327904,0.250327904,0.250327904,0.250327904,0.250327904
6/16/2016 14:00,0.246820574,0.246820574,0.246820574,0.246820574,0.246820574
6/16/2016 15:00,0.234223241,0.234223241,0.234223241,0.234223241,0.234223241
6/16/2016 16:00,0.230093307,0.230093307,0.230093307,0.230093307,0.230093307
6/16/2016 17:00,0.224323853,0.224323853,0.224323853,0.224323853,0.224323853
6/16/2016 18:00,0.225382278,0.225382278,0.225382278,0.225382278,0.225382278
6/16/2016 19:00,0.223016387,0.223016387,0.223016387,0.223016387,0.223016387
6/16/2016 20:00,0.203010078,0.203010078,0.203010078,0.203010078,0.203010078
6/16/2016 21:00,0.198755624,0.198755624,0.198755624,0.198755624,0.198755624
6/16/2016 22:00,0.186345071,0.186345071,0.186345071,0.186345071,0.186345071
6/16/2016 23:00,0.191512676,0.191512676,0.191512676,0.191512676,0.191512676
6/17/2016 0:00,0.186324318,0.186324318,0.186324318,0.186324318,0.186324318
6/17/2016 1:00,0.189167538,0.189167538,0.189167538,0.189167538,0.189167538
6/17/2016 2:00,0.182837741,0.182837741,0.182837741,0.182837741,0.182837741
6/17/2016 3:00,0.179537946,0.179537946,0.179537946,0.179537946,0.179537946
6/17/2016 4:00,0.183107536,0.183107536,0.183107536,0.183107536,0.183107536
6/17/2016 5:00,0.191035347,0.191035347,0.191035347,0.191035347,0.191035347
6/17/2016 6:00,0.208655012,0.208655012,0.208655012,0.208655012,0.208655012
6/17/2016 7:00,0.207056997,0.207056997,0.207056997,0.207056997,0.207056997
6/17/2016 8:00,0.213220767,0.213220767,0.213220767,0.213220767,0.213220767
6/17/2016 9:00,0.21880344,0.21880344,0.21880344,0.21880344,0.21880344
6/17/2016 10:00,0.225921867,0.225921867,0.225921867,0.225921867,0.225921867
6/17/2016 11:00,0.236568378,0.236568378,0.236568378,0.236568378,0.236568378
6/17/2016 12:00,0.231297007,0.231297007,0.231297007,0.231297007,0.231297007
6/17/2016 13:00,0.233268583,0.233268583,0.233268583,0.233268583,0.233268583
6/17/2016 14:00,0.239411599,0.239411599,0.239411599,0.239411599,0.239411599
6/17/2016 15:00,0.246218725,0.246218725,0.246218725,0.246218725,0.246218725
6/17/2016 16:00,0.224137072,0.224137072,0.224137072,0.224137072,0.224137072
6/17/2016 17:00,0.217454467,0.217454467,0.217454467,0.217454467,0.217454467
6/17/2016 18:00,0.223722004,0.223722004,0.223722004,0.223722004,0.223722004
6/17/2016 19:00,0.207430559,0.207430559,0.207430559,0.207430559,0.207430559
6/17/2016 20:00,0.198299049,0.198299049,0.198299049,0.198299049,0.198299049
6/17/2016 21:00,0.19014295,0.19014295,0.19014295,0.19014295,0.19014295
6/17/2016 22:00,0.189063771,0.189063771,0.189063771,0.189063771,0.189063771
6/17/2016 23:00,0.17775315,0.17775315,0.17775315,0.17775315,0.17775315
6/18/2016 0:00,0.191305142,0.191305142,0.191305142,0.191305142,0.191305142
6/18/2016 1:00,0.178396507,0.178396507,0.178396507,0.178396507,0.178396507
6/18/2016 2:00,0.173643971,0.173643971,0.173643971,0.173643971,0.173643971
6/18/2016 3:00,0.184975345,0.184975345,0.184975345,0.184975345,0.184975345
6/18/2016 4:00,0.178915343,0.178915343,0.178915343,0.178915343,0.178915343
6/18/2016 5:00,0.186511099,0.186511099,0.186511099,0.186511099,0.186511099
6/18/2016 6:00,0.181820823,0.181820823,0.181820823,0.181820823,0.181820823
6/18/2016 7:00,0.172274244,0.172274244,0.172274244,0.172274244,0.172274244
6/18/2016 8:00,0.170966778,0.170966778,0.170966778,0.170966778,0.170966778
6/18/2016 9:00,0.182983015,0.182983015,0.182983015,0.182983015,0.182983015
6/18/2016 10:00,0.178271986,0.178271986,0.178271986,0.178271986,0.178271986
6/18/2016 11:00,0.179268151,0.179268151,0.179268151,0.179268151,0.179268151
6/18/2016 12:00,0.187652538,0.187652538,0.187652538,0.187652538,0.187652538
6/18/2016 13:00,0.186262058,0.186262058,0.186262058,0.186262058,0.186262058
6/18/2016 14:00,0.185141372,0.185141372,0.185141372,0.185141372,0.185141372
6/18/2016 15:00,0.184124454,0.184124454,0.184124454,0.184124454,0.184124454
6/18/2016 16:00,0.195455828,0.195455828,0.195455828,0.195455828,0.195455828
6/18/2016 17:00,0.192425827,0.192425827,0.192425827,0.192425827,0.192425827
6/18/2016 18:00,0.192239046,0.192239046,0.192239046,0.192239046,0.192239046
6/18/2016 19:00,0.183086783,0.183086783,0.183086783,0.183086783,0.183086783
6/18/2016 20:00,0.180679384,0.180679384,0.180679384,0.180679384,0.180679384
6/18/2016 21:00,0.184207468,0.184207468,0.184207468,0.184207468,0.184207468
6/18/2016 22:00,0.178562534,0.178562534,0.178562534,0.178562534,0.178562534
6/18/2016 23:00,0.181364248,0.181364248,0.181364248,0.181364248,0.181364248
6/19/2016 0:00,0.180824658,0.180824658,0.180824658,0.180824658,0.180824658
6/19/2016 1:00,0.179724726,0.179724726,0.179724726,0.179724726,0.179724726
6/19/2016 2:00,0.179434178,0.179434178,0.179434178,0.179434178,0.179434178
6/19/2016 3:00,0.178043698,0.178043698,0.178043698,0.178043698,0.178043698
6/19/2016 4:00,0.180762398,0.180762398,0.180762398,0.180762398,0.180762398
6/19/2016 5:00,0.178811575,0.178811575,0.178811575,0.178811575,0.178811575
6/19/2016 6:00,0.179454932,0.179454932,0.179454932,0.179454932,0.179454932
6/19/2016 7:00,0.176092876,0.176092876,0.176092876,0.176092876,0.176092876
6/19/2016 8:00,0.176632465,0.176632465,0.176632465,0.176632465,0.176632465
6/19/2016 9:00,0.177919178,0.177919178,0.177919178,0.177919178,0.177919178
6/19/2016 10:00,0.181966097,0.181966097,0.181966097,0.181966097,0.181966097
6/19/2016 11:00,0.184726304,0.184726304,0.184726304,0.184726304,0.184726304
6/19/2016 12:00,0.184767811,0.184767811,0.184767811,0.184767811,0.184767811
6/19/2016 13:00,0.189769388,0.189769388,0.189769388,0.189769388,0.189769388
6/19/2016 14:00,0.189022264,0.189022264,0.189022264,0.189022264,0.189022264
6/19/2016 15:00,0.188710963,0.188710963,0.188710963,0.188710963,0.188710963
6/19/2016 16:00,0.19589165,0.19589165,0.19589165,0.19589165,0.19589165
6/19/2016 17:00,0.193235211,0.193235211,0.193235211,0.193235211,0.193235211
6/19/2016 18:00,0.196451993,0.196451993,0.196451993,0.196451993,0.196451993
6/19/2016 19:00,0.197448158,0.197448158,0.197448158,0.197448158,0.197448158
6/19/2016 20:00,0.194169116,0.194169116,0.194169116,0.194169116,0.194169116
6/19/2016 21:00,0.194646445,0.194646445,0.194646445,0.194646445,0.194646445
6/19/2016 22:00,0.195414322,0.195414322,0.195414322,0.195414322,0.195414322
6/19/2016 23:00,0.194418157,0.194418157,0.194418157,0.194418157,0.194418157
6/20/2016 0:00,0.185099866,0.185099866,0.185099866,0.185099866,0.185099866
6/20/2016 1:00,0.183335824,0.183335824,0.183335824,0.183335824,0.183335824
6/20/2016 2:00,0.184228221,0.184228221,0.184228221,0.184228221,0.184228221
6/20/2016 3:00,0.181488768,0.181488768,0.181488768,0.181488768,0.181488768
6/20/2016 4:00,0.19026747,0.19026747,0.19026747,0.19026747,0.19026747
6/20/2016 5:00,0.187569524,0.187569524,0.187569524,0.187569524,0.187569524
6/20/2016 6:00,0.194750212,0.194750212,0.194750212,0.194750212,0.194750212
6/20/2016 7:00,0.215379124,0.215379124,0.215379124,0.215379124,0.215379124
6/20/2016 8:00,0.238311667,0.238311667,0.238311667,0.238311667,0.238311667
6/20/2016 9:00,0.240137969,0.240137969,0.240137969,0.240137969,0.240137969
6/20/2016 10:00,0.245803656,0.245803656,0.245803656,0.245803656,0.245803656
6/20/2016 11:00,0.266951404,0.266951404,0.266951404,0.266951404,0.266951404
6/20/2016 12:00,0.250701466,0.250701466,0.250701466,0.250701466,0.250701466
6/20/2016 13:00,0.261929073,0.261929073,0.261929073,0.261929073,0.261929073
6/20/2016 14:00,0.279714765,0.279714765,0.279714765,0.279714765,0.279714765
6/20/2016 15:00,0.27382079,0.27382079,0.27382079,0.27382079,0.27382079
6/20/2016 16:00,0.258670784,0.258670784,0.258670784,0.258670784,0.258670784
6/20/2016 17:00,0.242358586,0.242358586,0.242358586,0.242358586,0.242358586
6/20/2016 18:00,0.231400774,0.231400774,0.231400774,0.231400774,0.231400774
6/20/2016 19:00,0.228806595,0.228806595,0.228806595,0.228806595,0.228806595
6/20/2016 20:00,0.203632681,0.203632681,0.203632681,0.203632681,0.203632681
6/20/2016 21:00,0.201910146,0.201910146,0.201910146,0.201910146,0.201910146
6/20/2016 22:00,0.198029254,0.198029254,0.198029254,0.198029254,0.198029254
6/20/2016 23:00,0.190724046,0.190724046,0.190724046,0.190724046,0.190724046
6/21/2016 0:00,0.186843154,0.186843154,0.186843154,0.186843154,0.186843154
6/21/2016 1:00,0.18603377,0.18603377,0.18603377,0.18603377,0.18603377
6/21/2016 2:00,0.183688632,0.183688632,0.183688632,0.183688632,0.183688632
6/21/2016 3:00,0.181966097,0.181966097,0.181966097,0.181966097,0.181966097
6/21/2016 4:00,0.181634042,0.181634042,0.181634042,0.181634042,0.181634042
6/21/2016 5:00,0.188544935,0.188544935,0.188544935,0.188544935,0.188544935
6/21/2016 6:00,0.20483638,0.20483638,0.20483638,0.20483638,0.20483638
6/21/2016 7:00,0.204193024,0.204193024,0.204193024,0.204193024,0.204193024
6/21/2016 8:00,0.211996314,0.211996314,0.211996314,0.211996314,0.211996314
6/21/2016 9:00,0.226067142,0.226067142,0.226067142,0.226067142,0.226067142
6/21/2016 10:00,0.23827016,0.23827016,0.23827016,0.23827016,0.23827016
6/21/2016 11:00,0.242607627,0.242607627,0.242607627,0.242607627,0.242607627
6/21/2016 12:00,0.26614202,0.26614202,0.26614202,0.26614202,0.26614202
6/21/2016 13:00,0.252527768,0.252527768,0.252527768,0.252527768,0.252527768
6/21/2016 14:00,0.250576945,0.250576945,0.250576945,0.250576945,0.250576945
6/21/2016 15:00,0.24740167,0.24740167,0.24740167,0.24740167,0.24740167
6/21/2016 16:00,0.245741396,0.245741396,0.245741396,0.245741396,0.245741396
6/21/2016 17:00,0.236651392,0.236651392,0.236651392,0.236651392,0.236651392
6/21/2016 18:00,0.225257758,0.225257758,0.225257758,0.225257758,0.225257758
6/21/2016 19:00,0.210003985,0.210003985,0.210003985,0.210003985,0.210003985
6/21/2016 20:00,0.195414322,0.195414322,0.195414322,0.195414322,0.195414322
6/21/2016 21:00,0.188129867,0.188129867,0.188129867,0.188129867,0.188129867
6/21/2016 22:00,0.199461241,0.199461241,0.199461241,0.199461241,0.199461241
6/21/2016 23:00,0.189561854,0.189561854,0.189561854,0.189561854,0.189561854
6/22/2016 0:00,0.187673291,0.187673291,0.187673291,0.187673291,0.187673291
6/22/2016 1:00,0.182298152,0.182298152,0.182298152,0.182298152,0.182298152
6/22/2016 2:00,0.180720891,0.180720891,0.180720891,0.180720891,0.180720891
6/22/2016 3:00,0.182547193,0.182547193,0.182547193,0.182547193,0.182547193
6/22/2016 4:00,0.183667879,0.183667879,0.183667879,0.183667879,0.183667879
6/22/2016 5:00,0.182318906,0.182318906,0.182318906,0.182318906,0.182318906
6/22/2016 6:00,0.20006309,0.20006309,0.20006309,0.20006309,0.20006309
6/22/2016 7:00,0.195206787,0.195206787,0.195206787,0.195206787,0.195206787
6/22/2016 8:00,0.212328369,0.212328369,0.212328369,0.212328369,0.212328369
6/22/2016 9:00,0.220588235,0.220588235,0.220588235,0.220588235,0.220588235
6/22/2016 10:00,0.238498448,0.238498448,0.238498448,0.238498448,0.238498448
6/22/2016 11:00,0.257612359,0.257612359,0.257612359,0.257612359,0.257612359
6/22/2016 12:00,0.24872989,0.24872989,0.24872989,0.24872989,0.24872989
6/22/2016 13:00,0.234243994,0.234243994,0.234243994,0.234243994,0.234243994
6/22/2016 14:00,0.242088791,0.242088791,0.242088791,0.242088791,0.242088791
6/22/2016 15:00,0.254395577,0.254395577,0.254395577,0.254395577,0.254395577
6/22/2016 16:00,0.234679816,0.234679816,0.234679816,0.234679816,0.234679816
6/22/2016 17:00,0.234700569,0.234700569,0.234700569,0.234700569,0.234700569
6/22/2016 18:00,0.227229334,0.227229334,0.227229334,0.227229334,0.227229334
6/22/2016 19:00,0.216105494,0.216105494,0.216105494,0.216105494,0.216105494
6/22/2016 20:00,0.205168435,0.205168435,0.205168435,0.205168435,0.205168435
6/22/2016 21:00,0.197614185,0.197614185,0.197614185,0.197614185,0.197614185
6/22/2016 22:00,0.189250552,0.189250552,0.189250552,0.189250552,0.189250552
6/22/2016 23:00,0.185348907,0.185348907,0.185348907,0.185348907,0.185348907
6/23/2016 0:00,0.18404144,0.18404144,0.18404144,0.18404144,0.18404144
6/23/2016 1:00,0.183501851,0.183501851,0.183501851,0.183501851,0.183501851
6/23/2016 2:00,0.18536966,0.18536966,0.18536966,0.18536966,0.18536966
6/23/2016 3:00,0.183398084,0.183398084,0.183398084,0.183398084,0.183398084
6/23/2016 4:00,0.183460344,0.183460344,0.183460344,0.183460344,0.183460344
6/23/2016 5:00,0.1880261,0.1880261,0.1880261,0.1880261,0.1880261
6/23/2016 6:00,0.194210622,0.194210622,0.194210622,0.194210622,0.194210622
6/23/2016 7:00,0.199710282,0.199710282,0.199710282,0.199710282,0.199710282
6/23/2016 8:00,0.205396723,0.205396723,0.205396723,0.205396723,0.205396723
6/23/2016 9:00,0.221501386,0.221501386,0.221501386,0.221501386,0.221501386
6/23/2016 10:00,0.240220983,0.240220983,0.240220983,0.240220983,0.240220983
6/23/2016 11:00,0.240822832,0.240822832,0.240822832,0.240822832,0.240822832
6/23/2016 12:00,0.240428517,0.240428517,0.240428517,0.240428517,0.240428517
6/23/2016 13:00,0.228080224,0.228080224,0.228080224,0.228080224,0.228080224
6/23/2016 14:00,0.233102555,0.233102555,0.233102555,0.233102555,0.233102555
6/23/2016 15:00,0.230010294,0.230010294,0.230010294,0.230010294,0.230010294
6/23/2016 16:00,0.226378443,0.226378443,0.226378443,0.226378443,0.226378443
6/23/2016 17:00,0.219965632,0.219965632,0.219965632,0.219965632,0.219965632
6/23/2016 18:00,0.225361525,0.225361525,0.225361525,0.225361525,0.225361525
6/23/2016 19:00,0.215773439,0.215773439,0.215773439,0.215773439,0.215773439
6/23/2016 20:00,0.200540419,0.200540419,0.200540419,0.200540419,0.200540419
6/23/2016 21:00,0.206413641,0.206413641,0.206413641,0.206413641,0.206413641
6/23/2016 22:00,0.198361309,0.198361309,0.198361309,0.198361309,0.198361309
6/23/2016 23:00,0.192488088,0.192488088,0.192488088,0.192488088,0.192488088
6/24/2016 0:00,0.192944663,0.192944663,0.192944663,0.192944663,0.192944663
6/24/2016 1:00,0.186116784,0.186116784,0.186116784,0.186116784,0.186116784
6/24/2016 2:00,0.187652538,0.187652538,0.187652538,0.187652538,0.187652538
6/24/2016 3:00,0.184830071,0.184830071,0.184830071,0.184830071,0.184830071
6/24/2016 4:00,0.187299729,0.187299729,0.187299729,0.187299729,0.187299729
6/24/2016 5:00,0.187071442,0.187071442,0.187071442,0.187071442,0.187071442
6/24/2016 6:00,0.197863227,0.197863227,0.197863227,0.197863227,0.197863227
6/24/2016 7:00,0.192799389,0.192799389,0.192799389,0.192799389,0.192799389
6/24/2016 8:00,0.20000772,0.20000772,0.20000772,0.20000772,0.20000772
6/24/2016 9:00,0.221874948,0.221874948,0.221874948,0.221874948,0.221874948
6/24/2016 10:00,0.246426259,0.246426259,0.246426259,0.246426259,0.246426259
6/24/2016 11:00,0.24310571,0.24310571,0.24310571,0.24310571,0.24310571
6/24/2016 12:00,0.25005811,0.25005811,0.25005811,0.25005811,0.25005811
6/24/2016 13:00,0.241403928,0.241403928,0.241403928,0.241403928,0.241403928
6/24/2016 14:00,0.236319337,0.236319337,0.236319337,0.236319337,0.236319337
6/24/2016 15:00,0.23905879,0.23905879,0.23905879,0.23905879,0.23905879
6/24/2016 16:00,0.225070977,0.225070977,0.225070977,0.225070977,0.225070977
6/24/2016 17:00,0.217205426,0.217205426,0.217205426,0.217205426,0.217205426
6/24/2016 18:00,0.214362206,0.214362206,0.214362206,0.214362206,0.214362206
6/24/2016 19:00,0.205749531,0.205749531,0.205749531,0.205749531,0.205749531
6/24/2016 20:00,0.190371237,0.190371237,0.190371237,0.190371237,0.190371237
6/24/2016 21:00,0.186220551,0.186220551,0.186220551,0.186220551,0.186220551
6/24/2016 22:00,0.186988428,0.186988428,0.186988428,0.186988428,0.186988428
6/24/2016 23:00,0.179537946,0.179537946,0.179537946,0.179537946,0.179537946
6/25/2016 0:00,0.183107536,0.183107536,0.183107536,0.183107536,0.183107536
6/25/2016 1:00,0.181551029,0.181551029,0.181551029,0.181551029,0.181551029
6/25/2016 2:00,0.176321164,0.176321164,0.176321164,0.176321164,0.176321164
6/25/2016 3:00,0.178956849,0.178956849,0.178956849,0.178956849,0.178956849
6/25/2016 4:00,0.175345752,0.175345752,0.175345752,0.175345752,0.175345752
6/25/2016 5:00,0.177587123,0.177587123,0.177587123,0.177587123,0.177587123
6/25/2016 6:00,0.168849928,0.168849928,0.168849928,0.168849928,0.168849928
6/25/2016 7:00,0.171796915,0.171796915,0.171796915,0.171796915,0.171796915
6/25/2016 8:00,0.175324999,0.175324999,0.175324999,0.175324999,0.175324999
6/25/2016 9:00,0.177317328,0.177317328,0.177317328,0.177317328,0.177317328
6/25/2016 10:00,0.182422673,0.182422673,0.182422673,0.182422673,0.182422673
6/25/2016 11:00,0.183896166,0.183896166,0.183896166,0.183896166,0.183896166
6/25/2016 12:00,0.184560276,0.184560276,0.184560276,0.184560276,0.184560276
6/25/2016 13:00,0.182256645,0.182256645,0.182256645,0.182256645,0.182256645
6/25/2016 14:00,0.19159569,0.19159569,0.19159569,0.19159569,0.19159569
6/25/2016 15:00,0.194916239,0.194916239,0.194916239,0.194916239,0.194916239
6/25/2016 16:00,0.19431439,0.19431439,0.19431439,0.19431439,0.19431439
6/25/2016 17:00,0.19504076,0.19504076,0.19504076,0.19504076,0.19504076
6/25/2016 18:00,0.190329731,0.190329731,0.190329731,0.190329731,0.190329731
6/25/2016 19:00,0.194293636,0.194293636,0.194293636,0.194293636,0.194293636
6/25/2016 20:00,0.193235211,0.193235211,0.193235211,0.193235211,0.193235211
6/25/2016 21:00,0.190807059,0.190807059,0.190807059,0.190807059,0.190807059
6/25/2016 22:00,0.186946921,0.186946921,0.186946921,0.186946921,0.186946921
6/25/2016 23:00,0.18875247,0.18875247,0.18875247,0.18875247,0.18875247
6/26/2016 0:00,0.183647125,0.183647125,0.183647125,0.183647125,0.183647125
6/26/2016 1:00,0.180430343,0.180430343,0.180430343,0.180430343,0.180430343
6/26/2016 2:00,0.179641713,0.179641713,0.179641713,0.179641713,0.179641713
6/26/2016 3:00,0.177192808,0.177192808,0.177192808,0.177192808,0.177192808
6/26/2016 4:00,0.17829274,0.17829274,0.17829274,0.17829274,0.17829274
6/26/2016 5:00,0.177275821,0.177275821,0.177275821,0.177275821,0.177275821
6/26/2016 6:00,0.172896847,0.172896847,0.172896847,0.172896847,0.172896847
6/26/2016 7:00,0.172232737,0.172232737,0.172232737,0.172232737,0.172232737
6/26/2016 8:00,0.171112052,0.171112052,0.171112052,0.171112052,0.171112052
6/26/2016 9:00,0.173353423,0.173353423,0.173353423,0.173353423,0.173353423
6/26/2016 10:00,0.175864588,0.175864588,0.175864588,0.175864588,0.175864588
6/26/2016 11:00,0.187818565,0.187818565,0.187818565,0.187818565,0.187818565
6/26/2016 12:00,0.18536966,0.18536966,0.18536966,0.18536966,0.18536966
6/26/2016 13:00,0.185805482,0.185805482,0.185805482,0.185805482,0.185805482
6/26/2016 14:00,0.190454251,0.190454251,0.190454251,0.190454251,0.190454251
6/26/2016 15:00,0.194148362,0.194148362,0.194148362,0.194148362,0.194148362
6/26/2016 16:00,0.199378227,0.199378227,0.199378227,0.199378227,0.199378227
6/26/2016 17:00,0.192882403,0.192882403,0.192882403,0.192882403,0.192882403
6/26/2016 18:00,0.198402816,0.198402816,0.198402816,0.198402816,0.198402816
6/26/2016 19:00,0.200415899,0.200415899,0.200415899,0.200415899,0.200415899
6/26/2016 20:00,0.198942405,0.198942405,0.198942405,0.198942405,0.198942405
6/26/2016 21:00,0.19443891,0.19443891,0.19443891,0.19443891,0.19443891
6/26/2016 22:00,0.191616443,0.191616443,0.191616443,0.191616443,0.191616443
6/26/2016 23:00,0.188295894,0.188295894,0.188295894,0.188295894,0.188295894
6/27/2016 0:00,0.18597151,0.18597151,0.18597151,0.18597151,0.18597151
6/27/2016 1:00,0.180139795,0.180139795,0.180139795,0.180139795,0.180139795
6/27/2016 2:00,0.177441849,0.177441849,0.177441849,0.177441849,0.177441849
6/27/2016 3:00,0.182858495,0.182858495,0.182858495,0.182858495,0.182858495
6/27/2016 4:00,0.181115206,0.181115206,0.181115206,0.181115206,0.181115206
6/27/2016 5:00,0.187050688,0.187050688,0.187050688,0.187050688,0.187050688
6/27/2016 6:00,0.190080689,0.190080689,0.190080689,0.190080689,0.190080689
6/27/2016 7:00,0.195289801,0.195289801,0.195289801,0.195289801,0.195289801
6/27/2016 8:00,0.21390563,0.21390563,0.21390563,0.21390563,0.21390563
6/27/2016 9:00,0.213137753,0.213137753,0.213137753,0.213137753,0.213137753
6/27/2016 10:00,0.227851937,0.227851937,0.227851937,0.227851937,0.227851937
6/27/2016 11:00,0.249726055,0.249726055,0.249726055,0.249726055,0.249726055
6/27/2016 12:00,0.237730571,0.237730571,0.237730571,0.237730571,0.237730571
6/27/2016 13:00,0.251241055,0.251241055,0.251241055,0.251241055,0.251241055
6/27/2016 14:00,0.26342332,0.26342332,0.26342332,0.26342332,0.26342332
6/27/2016 15:00,0.260663114,0.260663114,0.260663114,0.260663114,0.260663114
6/27/2016 16:00,0.251282562,0.251282562,0.251282562,0.251282562,0.251282562
6/27/2016 17:00,0.248875164,0.248875164,0.248875164,0.248875164,0.248875164
6/27/2016 18:00,0.229574472,0.229574472,0.229574472,0.229574472,0.229574472
6/27/2016 19:00,0.225423785,0.225423785,0.225423785,0.225423785,0.225423785
6/27/2016 20:00,0.203881722,0.203881722,0.203881722,0.203881722,0.203881722
6/27/2016 21:00,0.199772542,0.199772542,0.199772542,0.199772542,0.199772542
6/27/2016 22:00,0.194335143,0.194335143,0.194335143,0.194335143,0.194335143
6/27/2016 23:00,0.200104597,0.200104597,0.200104597,0.200104597,0.200104597
6/28/2016 0:00,0.192799389,0.192799389,0.192799389,0.192799389,0.192799389
6/28/2016 1:00,0.186469592,0.186469592,0.186469592,0.186469592,0.186469592
6/28/2016 2:00,0.189395826,0.189395826,0.189395826,0.189395826,0.189395826
6/28/2016 3:00,0.186843154,0.186843154,0.186843154,0.186843154,0.186843154
6/28/2016 4:00,0.183750892,0.183750892,0.183750892,0.183750892,0.183750892
6/28/2016 5:00,0.191637197,0.191637197,0.191637197,0.191637197,0.191637197
6/28/2016 6:00,0.207306038,0.207306038,0.207306038,0.207306038,0.207306038
6/28/2016 7:00,0.207783367,0.207783367,0.207783367,0.207783367,0.207783367
6/28/2016 8:00,0.221999469,0.221999469,0.221999469,0.221999469,0.221999469
6/28/2016 9:00,0.237045707,0.237045707,0.237045707,0.237045707,0.237045707
6/28/2016 10:00,0.256014345,0.256014345,0.256014345,0.256014345,0.256014345
6/28/2016 11:00,0.259438661,0.259438661,0.259438661,0.259438661,0.259438661
6/28/2016 12:00,0.256699208,0.256699208,0.256699208,0.256699208,0.256699208
6/28/2016 13:00,0.260621607,0.260621607,0.260621607,0.260621607,0.260621607
6/28/2016 14:00,0.253233385,0.253233385,0.253233385,0.253233385,0.253233385
6/28/2016 15:00,0.251054274,0.251054274,0.251054274,0.251054274,0.251054274
6/28/2016 16:00,0.242213312,0.242213312,0.242213312,0.242213312,0.242213312
6/28/2016 17:00,0.23337235,0.23337235,0.23337235,0.23337235,0.23337235
6/28/2016 18:00,0.230861184,0.230861184,0.230861184,0.230861184,0.230861184
6/28/2016 19:00,0.227955704,0.227955704,0.227955704,0.227955704,0.227955704
6/28/2016 20:00,0.200353638,0.200353638,0.200353638,0.200353638,0.200353638
6/28/2016 21:00,0.200810214,0.200810214,0.200810214,0.200810214,0.200810214
6/28/2016 22:00,0.197053843,0.197053843,0.197053843,0.197053843,0.197053843
6/28/2016 23:00,0.19431439,0.19431439,0.19431439,0.19431439,0.19431439
6/29/2016 0:00,0.192488088,0.192488088,0.192488088,0.192488088,0.192488088
6/29/2016 1:00,0.189271305,0.189271305,0.189271305,0.189271305,0.189271305
6/29/2016 2:00,0.189063771,0.189063771,0.189063771,0.189063771,0.189063771
6/29/2016 3:00,0.192425827,0.192425827,0.192425827,0.192425827,0.192425827
6/29/2016 4:00,0.185597948,0.185597948,0.185597948,0.185597948,0.185597948
